date,location_key,location_id,location_name,latitude,longitude,elevation_m,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres,tsun,humidity,solar_radiation,flood_event,flood_severity,damages_inr_crore,warnings,source_url,notes
2020-05-25,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.6,3.95,20.66,0.0,,4.248,10.044,718.3,,53.85,31.11,0,,,,,
2020-05-26,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.83,12.16,25.61,0.0,,4.572,9.9,789.9,,44.57,30.76,0,,,,,
2020-05-26,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.18,5.83,20.39,0.0,,4.068,8.064000000000002,718.1999999999999,,44.67,29.95,0,,,,,
2020-05-27,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.28,13.92,25.7,0.0,,5.436,10.26,788.4000000000001,,49.81,30.7,0,,,,,
2020-05-27,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.27,7.26,20.43,0.0,,4.788,9.072000000000001,716.9,,51.99,27.36,0,,,,,
2020-05-28,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.08,12.73,22.03,0.52,,3.8880000000000003,6.12,787.9000000000001,,64.3,28.38,0,,,,,
2020-05-28,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.92,6.55,16.34,0.16,,3.9600000000000004,7.488,715.6,,69.11,25.89,0,,,,,
2020-05-29,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.25,9.68,17.02,2.77,,5.832000000000001,12.744,788.7,,85.64,18.05,0,,,,,
2020-05-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.04,6.43,12.45,2.63,,3.7800000000000002,10.404,715.6999999999999,,83.04,16.25,0,,,,,
2020-05-30,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.19,9.47,14.54,3.12,,5.292,9.144,789.3000000000001,,86.72,9.52,0,,,,,
2020-05-30,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.5,5.52,12.94,0.41,,3.7800000000000002,8.28,715.5,,77.81,24.24,0,,,,,
2020-05-31,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.26,10.98,16.25,5.64,,4.176,8.856,789.9,,85.09,20.28,0,,,,,
2020-05-31,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.69,6.75,13.51,3.55,,2.8080000000000003,7.236,716.1,,76.53,25.02,0,,,,,
2020-06-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.13,11.22,15.92,3.52,,4.104,8.64,790.4000000000001,,88.82,24.99,0,,,,,
2020-06-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.77,6.28,13.53,3.99,,3.744,8.136,716.5999999999999,,75.37,24.74,0,,,,,
2020-06-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.22,11.03,15.57,11.5,,3.204,7.884,789.3000000000001,,85.48,18.12,0,,,,,
2020-06-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.65,5.75,13.63,3.35,,3.8160000000000003,8.1,715.4000000000001,,77.32,18.86,0,,,,,
2020-06-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.98,10.57,18.34,8.03,,5.292,11.124,789.0999999999999,,78.34,22.88,0,,,,,
2020-06-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.17,5.84,12.91,1.79,,4.248,10.692,715.1999999999999,,81.64,13.52,0,,,,,
2020-06-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.28,10.31,19.13,1.63,,5.328,10.872,788.5,,73.4,28.46,0,,,,,
2020-06-04,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.71,5.36,15.18,0.5,,3.6,7.956,715.1,,73.75,26.56,0,,,,,
2020-06-05,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.16,13.12,21.66,0.63,,5.436,12.132000000000001,787.6,,71.26,27.1,0,,,,,
2020-06-05,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.22,7.29,19.32,0.01,,3.9960000000000004,6.732,714.9,,59.27,29.62,0,,,,,
2020-06-06,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.16,12.14,22.25,0.0,,5.867999999999999,12.888,787.4,,72.17,25.99,0,,,,,
2020-06-06,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.18,7.38,19.71,0.0,,4.968,7.884,714.9,,56.4,30.06,0,,,,,
2020-06-07,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.37,12.4,22.34,0.0,,6.192,12.78,787.8,,75.42,27.16,0,,,,,
2020-06-07,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.66,6.39,20.35,0.0,,4.464,8.712,715.1,,58.27,31.0,0,,,,,
2020-06-08,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.61,13.55,20.98,0.32,,5.076,10.44,787.8,,76.46,22.82,0,,,,,
2020-06-08,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.69,5.96,18.33,0.45,,5.652,13.104000000000001,715.4000000000001,,67.9,24.9,0,,,,,
2020-06-09,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.85,13.91,20.38,8.04,,6.3,15.803999999999998,788.3,,86.56,25.2,0,,,,,
2020-06-09,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.34,8.65,18.07,4.78,,5.4,11.916,716.0,,75.89,22.77,0,,,,,
2020-06-10,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.98,13.45,22.1,5.32,,5.472,10.152,788.4000000000001,,77.88,28.07,0,,,,,
2020-06-10,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.35,5.73,18.3,0.56,,5.004,11.412,716.4,,64.34,29.88,0,,,,,
2020-06-11,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.73,12.25,20.86,1.11,,5.976,12.06,787.6999999999999,,76.37,25.39,0,,,,,
2020-06-11,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.66,4.63,16.37,0.16,,5.832000000000001,11.088000000000001,715.4000000000001,,70.91,28.44,0,,,,,
2020-06-12,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.34,11.9,20.43,7.75,,6.803999999999999,16.524,786.5,,81.23,19.09,0,,,,,
2020-06-12,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.28,8.45,16.12,3.5,,5.256,16.092,714.2,,77.97,22.5,0,,,,,
2020-06-13,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.73,9.26,20.99,12.21,,7.092,13.716000000000001,787.4,,75.06,26.6,0,,,,,
2020-06-13,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.24,3.59,16.44,0.95,,5.904,11.34,714.9,,70.28,16.66,0,,,,,
2020-06-14,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.65,10.64,22.95,0.01,,5.364,9.216000000000001,788.6,,60.98,30.33,0,,,,,
2020-06-14,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.96,3.92,18.36,0.0,,5.256,10.476,716.4,,57.93,30.41,0,,,,,
2020-06-15,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.62,12.19,23.91,0.0,,5.796,9.828,787.0999999999999,,57.28,30.68,0,,,,,
2020-06-15,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.87,4.68,19.75,0.0,,4.068,8.424,715.4000000000001,,47.74,31.68,0,,,,,
2020-06-16,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.72,11.13,24.29,0.0,,6.156,10.872,785.6999999999999,,52.96,31.25,0,,,,,
2020-06-16,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.08,4.13,20.51,0.0,,4.680000000000001,9.324,714.3000000000001,,48.8,31.71,0,,,,,
2020-06-17,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.93,11.38,24.19,0.0,,5.904,10.548,785.1,,53.71,31.07,0,,,,,
2020-06-17,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.54,4.72,20.59,0.0,,4.824000000000001,9.216000000000001,713.8,,48.73,31.6,0,,,,,
2020-06-18,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.2,13.23,24.37,0.0,,5.688000000000001,10.512,786.3,,60.45,30.35,0,,,,,
2020-06-18,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.0,6.07,19.26,0.0,,5.148,11.376000000000001,715.0,,55.4,28.9,0,,,,,
2020-06-19,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.75,12.62,23.68,13.78,,4.572,8.064000000000002,787.2,,64.82,24.89,0,,,,,
2020-06-19,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.22,5.86,19.13,3.39,,4.86,10.296,715.5,,62.79,27.56,0,,,,,
2020-06-20,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.62,15.06,23.9,0.41,,5.652,10.692,788.1,,64.43,30.03,0,,,,,
2020-06-20,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.67,5.38,20.13,0.01,,4.932,9.324,716.2,,55.6,28.12,0,,,,,
2020-06-21,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.84,14.61,24.71,0.2,,5.688000000000001,10.728,787.8,,66.95,30.02,0,,,,,
2020-06-21,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.54,7.21,21.34,0.0,,4.644,9.864,715.9000000000001,,60.94,30.79,0,,,,,
2020-06-22,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.4,14.71,25.4,0.02,,5.688000000000001,11.196,787.0999999999999,,68.29,30.42,0,,,,,
2020-06-22,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.66,7.48,22.46,0.1,,5.076,10.44,715.4000000000001,,62.9,30.71,0,,,,,
2020-06-23,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.04,17.12,23.87,1.59,,5.112,11.988000000000001,788.7,,82.97,19.02,0,,,,,
2020-06-23,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.49,11.18,21.04,1.75,,4.716,11.879999999999999,716.9,,71.09,20.61,0,,,,,
2020-06-24,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.3,16.08,23.17,14.08,,5.256,11.412,788.5,,82.29,22.37,0,,,,,
2020-06-24,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.96,10.19,19.77,7.85,,3.708,8.892000000000001,716.9,,70.07,17.7,0,,,,,
2020-06-25,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.3,13.93,24.2,3.05,,5.292,12.096,786.8000000000001,,66.71,29.37,0,,,,,
2020-06-25,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.28,6.26,21.32,0.34,,4.680000000000001,9.648000000000001,715.1,,54.48,30.7,0,,,,,
2020-06-26,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.26,14.13,23.6,0.75,,5.508,11.412,786.5,,72.64,23.85,0,,,,,
2020-06-26,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.52,8.01,20.58,0.08,,4.14,8.244,714.7,,61.83,25.83,0,,,,,
2020-06-27,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.36,13.18,24.49,0.21,,5.184,10.332,786.5,,64.55,29.37,0,,,,,
2020-06-27,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.88,5.42,21.07,0.0,,5.004,10.188,715.0,,48.86,30.82,0,,,,,
2020-06-28,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.81,14.27,23.11,5.09,,5.436,11.412,786.1,,71.4,24.23,0,,,,,
2020-06-28,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.48,8.13,18.64,6.54,,3.528,6.768,714.5,,60.06,24.87,0,,,,,
2020-06-29,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.66,13.61,23.91,0.88,,5.6160000000000005,14.328,787.9000000000001,,61.13,30.26,0,,,,,
2020-06-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.47,4.95,19.8,0.32,,6.12,14.292000000000002,716.0,,57.21,27.26,0,,,,,
2020-06-30,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.68,13.32,23.56,0.28,,5.004,11.016,788.3,,71.8,27.15,0,,,,,
2020-06-30,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,12.15,7.21,18.23,0.78,,6.732,13.536,716.4,,73.65,21.9,0,,,,,
2020-07-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.39,13.14,24.6,0.0,,5.436,10.044,787.6,,70.9,28.92,0,,,,,
2020-07-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.18,6.05,21.24,0.01,,4.968,9.468,715.9000000000001,,63.56,25.96,0,,,,,
2020-07-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.14,14.77,26.7,0.0,,5.976,11.268,786.2,,59.17,30.92,0,,,,,
2020-07-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.38,7.34,22.36,0.0,,5.867999999999999,9.9,715.5,,50.64,30.16,0,,,,,
2020-07-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.24,14.94,26.66,0.02,,5.652,10.476,786.1,,61.29,31.33,0,,,,,
2020-07-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.69,6.01,23.51,0.0,,4.5360000000000005,7.956,715.1,,47.33,31.74,0,,,,,
2020-07-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.25,12.33,24.57,1.58,,6.84,10.728,785.6,,69.19,24.79,0,,,,,
2020-07-04,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.26,8.53,20.68,4.79,,4.824000000000001,9.972,714.0999999999999,,56.09,25.27,0,,,,,
2020-07-05,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.71,12.63,22.66,2.91,,5.076,13.032,784.2,,66.74,25.87,0,,,,,
2020-07-05,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.4,8.17,19.67,1.18,,3.6,10.620000000000001,712.0,,56.2,22.45,0,,,,,
2020-07-06,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.38,12.64,23.29,0.05,,5.292,9.576,785.6,,65.92,30.14,0,,,,,
2020-07-06,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.42,5.26,20.22,0.0,,5.508,11.448,713.3,,55.96,28.32,0,,,,,
2020-07-07,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.79,15.36,24.36,0.41,,5.256,9.864,788.0,,69.41,29.27,0,,,,,
2020-07-07,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.84,9.22,20.67,0.32,,4.932,11.304,715.9000000000001,,66.27,21.12,0,,,,,
2020-07-08,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.81,16.37,24.4,0.77,,4.464,9.972,788.9,,74.56,29.28,0,,,,,
2020-07-08,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,26.1,10.95,34.5,75.9,,4.644,11.808,716.8000000000001,,72.88,28.17,0,,,,,
2020-07-09,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.65,15.59,23.78,11.2,,5.832000000000001,11.664000000000001,785.8,,75.86,27.38,0,,,,,
2020-07-09,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.83,6.41,21.84,2.05,,5.004,8.208,714.2,,62.75,21.85,0,,,,,
2020-07-10,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.25,14.7,25.78,2.08,,4.680000000000001,11.052,784.9,,62.52,29.58,0,,,,,
2020-07-10,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.41,8.16,22.67,0.31,,4.5,8.208,713.5,,51.89,29.87,0,,,,,
2020-07-11,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.07,15.08,24.78,0.05,,5.472,10.404,784.5,,66.21,26.26,0,,,,,
2020-07-11,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.83,7.22,22.22,0.07,,5.436,11.592,712.9000000000001,,54.34,28.03,0,,,,,
2020-07-12,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.96,13.22,21.76,4.35,,6.408,11.376000000000001,784.7,,75.76,20.29,0,,,,,
2020-07-12,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.96,7.25,17.27,3.76,,5.256,10.728,712.8,,73.96,18.24,0,,,,,
2020-07-13,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.62,11.02,23.98,2.77,,5.760000000000001,10.404,785.5,,64.88,28.01,0,,,,,
2020-07-13,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.47,6.68,19.69,0.64,,4.752000000000001,10.08,713.8,,64.61,23.15,0,,,,,
2020-07-14,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.61,15.14,25.82,0.4,,5.04,11.088000000000001,787.0999999999999,,64.25,28.19,0,,,,,
2020-07-14,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.97,10.35,20.96,0.48,,3.42,8.316,715.6,,64.91,23.46,0,,,,,
2020-07-15,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.95,15.74,26.15,0.74,,5.724,11.34,787.6,,65.35,26.42,0,,,,,
2020-07-15,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.62,8.37,22.92,0.19,,3.9240000000000004,8.028,716.0,,61.05,19.13,0,,,,,
2020-07-16,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.36,15.47,25.52,1.17,,5.58,12.996,787.0,,72.1,27.76,0,,,,,
2020-07-16,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.66,8.88,23.08,0.24,,5.292,13.5,715.1,,63.08,23.87,0,,,,,
2020-07-17,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.57,15.65,23.48,0.61,,6.264,12.96,787.8,,79.98,18.36,0,,,,,
2020-07-17,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.04,8.84,19.79,0.52,,6.3,11.124,716.0,,73.04,15.83,0,,,,,
2020-07-18,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.68,15.05,25.45,0.48,,5.436,10.656,788.4000000000001,,75.67,27.72,0,,,,,
2020-07-18,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.3,7.95,22.65,0.58,,5.867999999999999,12.276000000000002,716.7,,65.74,19.76,0,,,,,
2020-07-19,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.31,16.42,26.5,2.12,,6.084,13.284,786.5,,64.33,27.35,0,,,,,
2020-07-19,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.79,9.08,24.51,0.43,,4.572,8.172,715.0,,51.62,29.01,0,,,,,
2020-07-20,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.36,16.27,25.21,5.92,,6.336,11.592,783.9,,68.96,26.25,0,,,,,
2020-07-20,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,15.62,8.43,23.46,0.85,,5.328,10.224,712.3000000000001,,55.07,25.42,0,,,,,
2020-07-21,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.15,13.32,21.77,6.57,,5.472,11.592,785.1999999999999,,75.42,20.45,0,,,,,
2020-07-21,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,13.7,8.13,19.78,2.93,,5.112,10.152,712.8,,57.36,24.75,0,,,,,
2020-07-22,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.22,12.88,23.93,3.46,,6.012,12.636,787.6,,66.44,29.22,0,,,,,
2020-07-22,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,14.39,5.8,22.58,0.21,,4.14,8.82,714.8000000000001,,56.67,29.32,0,,,,,
2020-07-23,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.12,13.84,26.34,0.1,,6.012,13.607999999999999,787.0,,63.93,29.5,0,,,,,
2020-07-23,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.67,7.21,25.35,0.0,,5.364,12.312,715.0,,53.61,30.53,0,,,,,
2020-07-24,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,19.98,15.61,24.83,12.32,,5.184,9.936,789.9,,77.8,26.06,0,,,,,
2020-07-24,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.42,10.34,22.29,39.23,,4.14,9.828,717.9000000000001,,65.21,21.56,0,,,,,
2020-07-25,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.33,17.03,24.79,21.32,,5.292,9.9,791.5,,80.93,24.83,0,,,,,
2020-07-25,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.53,9.76,22.85,9.92,,4.14,8.352,719.5,,64.57,24.55,0,,,,,
2020-07-26,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.07,16.7,24.23,7.77,,5.364,10.8,790.9000000000001,,81.05,24.74,0,,,,,
2020-07-26,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.56,9.01,23.35,2.88,,4.428,9.936,718.9,,62.39,25.9,0,,,,,
2020-07-27,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.41,15.89,25.11,0.54,,5.688000000000001,11.268,788.7,,77.67,24.76,0,,,,,
2020-07-27,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.82,8.33,23.68,0.01,,3.672,7.956,717.0999999999999,,59.79,24.59,0,,,,,
2020-07-28,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.72,16.24,25.96,1.98,,5.58,11.484,787.4,,75.14,27.25,0,,,,,
2020-07-28,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,30.9,8.5,39.5,0.7,,4.6080000000000005,9.18,715.9000000000001,,57.07,27.64,0,,,,,
2020-07-29,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.81,16.68,26.07,5.08,,5.652,11.448,787.0,,75.81,25.76,0,,,,,
2020-07-29,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.5,6.92,24.68,1.08,,4.5,8.064000000000002,715.5,,52.05,29.35,0,,,,,
2020-07-30,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,21.0,16.32,27.16,1.95,,6.12,15.3,788.0,,76.6,25.38,0,,,,,
2020-07-30,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.83,7.37,25.82,0.05,,5.5440000000000005,13.788,716.2,,57.67,27.89,0,,,,,
2020-07-31,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.63,17.44,25.0,9.64,,5.364,10.908,787.2,,85.92,22.08,0,,,,,
2020-07-31,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,17.35,11.84,24.09,0.74,,4.788,11.844000000000001,715.6999999999999,,69.36,22.32,0,,,,,
2020-08-01,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.05,17.21,24.4,7.86,,5.6160000000000005,13.5,786.9,,84.91,25.39,0,,,,,
2020-08-01,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.26,9.86,23.8,3.11,,5.724,14.616,715.6999999999999,,67.01,22.61,0,,,,,
2020-08-02,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.27,16.65,26.49,0.16,,5.004,13.032,785.9000000000001,,72.29,26.74,0,,,,,
2020-08-02,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.82,9.1,24.51,0.03,,5.184,9.612,714.5,,61.94,26.13,0,,,,,
2020-08-03,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.66,16.96,24.95,0.91,,5.22,10.476,783.1,,73.54,24.35,0,,,,,
2020-08-03,upper_dir,1,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,16.65,8.59,24.28,1.31,,4.968,10.692,711.9,,60.05,27.24,0,,,,,
2020-08-04,swat,0,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,20.15,17.14,23.75,4.47,,4.5360000000000005,9.251999999999999,782.6999999999999,,77.22,27.43,0,,,,,
