nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,humidity,nasa_pres,solar_radiation,date,location_key,location_name,latitude,longitude,elevation_m
-4.29,-8.37,0.88,0.0,0.83,1.47,38.27,71.56,14.15,2018-02-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.62,-1.58,8.39,0.0,1.39,2.83,25.28,78.96,16.75,2018-02-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.14,-8.91,1.74,0.0,1.18,2.47,38.12,71.3,14.7,2018-02-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.69,-3.39,8.47,0.0,1.53,2.93,28.65,78.88,17.23,2018-02-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.04,-12.32,1.38,0.0,1.25,2.68,37.54,71.25,16.11,2018-02-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.19,-3.53,7.95,0.0,1.28,2.07,29.1,78.91,13.83,2018-02-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.26,-10.04,0.62,0.0,1.24,2.74,37.13,71.28,12.8,2018-02-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
0.74,-2.41,5.28,1.0,1.02,3.28,58.64,79.16,8.29,2018-02-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.97,-6.24,-2.58,2.76,1.48,3.8,76.01,71.4,5.72,2018-02-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
0.9,-2.78,5.83,1.65,1.17,2.18,74.4,79.18,8.54,2018-02-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.52,-6.57,-2.03,4.86,1.35,3.6,86.24,71.43,4.8,2018-02-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
-0.71,-2.37,2.83,31.83,1.49,3.5,94.99,78.83,2.11,2018-02-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.69,-6.88,-1.97,29.45,1.69,3.88,92.76,71.04,4.11,2018-02-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
-1.51,-3.54,0.88,12.29,0.57,1.09,91.34,79.54,8.18,2018-02-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-6.52,-8.36,-3.95,7.36,1.28,2.4,95.47,71.71,4.7,2018-02-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
-0.97,-7.3,4.29,0.1,1.2,1.78,71.23,79.65,11.42,2018-02-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-6.31,-12.13,-2.02,1.44,1.26,2.26,86.16,71.87,7.21,2018-02-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.61,-1.4,8.01,0.01,0.99,1.61,71.28,79.49,12.31,2018-02-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.34,-9.77,-0.72,0.14,1.16,2.01,92.88,71.84,8.22,2018-02-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
3.67,-1.8,9.71,0.0,1.18,1.66,62.83,79.43,16.47,2018-02-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-7.01,-13.81,-0.2,0.0,1.16,2.23,78.81,71.86,15.47,2018-02-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.27,-5.18,11.07,0.0,1.44,2.49,35.0,79.09,19.36,2018-02-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-9.39,-19.64,-0.41,0.0,2.03,3.63,50.44,71.62,18.36,2018-02-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.3,-6.89,11.09,0.0,1.44,2.51,32.31,78.98,18.94,2018-02-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-7.49,-17.25,1.89,0.0,1.73,3.26,49.43,71.44,16.01,2018-02-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.94,-3.08,12.83,0.0,1.36,1.79,37.08,79.21,16.79,2018-02-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.23,-13.7,4.31,0.0,1.4,2.62,55.69,71.68,13.77,2018-02-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
6.05,0.12,13.73,4.06,1.27,2.04,56.04,79.18,12.7,2018-02-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.46,-5.91,3.94,4.64,1.14,1.79,75.4,71.68,13.48,2018-02-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
5.07,0.57,10.25,1.21,1.11,2.32,70.0,79.09,13.38,2018-02-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.85,-6.92,2.08,1.74,1.12,2.28,82.59,71.55,9.88,2018-02-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.49,-1.96,11.02,0.0,1.4,2.23,55.23,79.02,14.92,2018-02-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.93,-9.14,3.45,0.01,1.32,2.39,69.14,71.5,13.85,2018-02-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
5.89,-1.76,13.53,0.27,1.41,2.42,57.05,79.07,12.75,2018-02-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.02,-7.08,4.67,0.65,1.33,2.35,71.42,71.54,13.76,2018-02-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.5,0.03,3.35,4.39,1.44,1.94,89.65,79.11,3.53,2018-02-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.84,-3.32,0.5,4.15,1.12,2.75,89.3,71.41,6.35,2018-02-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
5.59,0.9,11.53,1.41,1.27,2.99,68.87,79.43,17.85,2018-02-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.17,-6.27,5.67,0.4,1.01,2.05,74.6,71.8,16.05,2018-02-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
6.93,2.77,12.58,1.21,1.18,2.15,70.73,79.33,11.13,2018-02-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.05,-2.88,6.19,3.54,1.36,2.96,83.42,71.76,8.07,2018-02-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
7.52,1.53,13.64,0.45,1.42,2.44,67.4,79.13,17.96,2018-02-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.64,-1.95,6.73,1.87,1.17,2.28,75.03,71.58,11.32,2018-02-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
8.6,5.28,13.41,0.0,1.41,3.06,63.16,79.22,15.62,2018-02-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.33,-1.39,5.71,0.14,1.48,3.17,82.32,71.68,10.87,2018-02-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
6.11,1.62,10.01,10.37,1.57,3.41,81.55,79.02,11.99,2018-03-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.5,-1.55,4.37,9.02,1.59,4.16,91.04,71.41,9.32,2018-03-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.36,1.23,7.75,22.36,1.99,4.67,93.05,78.78,5.22,2018-03-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.88,-2.31,0.95,19.73,1.82,4.0,96.39,71.15,4.61,2018-03-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.35,0.97,7.87,2.25,1.23,2.92,86.48,78.8,9.56,2018-03-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.38,-8.02,0.7,1.78,1.12,2.64,91.15,71.23,11.33,2018-03-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.21,-1.31,10.16,0.0,1.38,2.52,64.0,78.83,19.08,2018-03-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.87,-12.24,3.39,0.0,1.39,2.38,70.07,71.27,15.65,2018-03-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.51,-1.03,9.78,0.04,1.19,1.84,59.05,79.16,19.5,2018-03-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.05,-7.32,3.52,0.0,1.02,1.72,68.04,71.59,17.26,2018-03-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
6.2,-2.54,14.36,0.0,1.33,2.27,43.04,79.28,20.79,2018-03-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.98,-9.19,6.31,0.0,1.48,3.14,51.35,71.79,20.8,2018-03-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
7.87,-0.68,16.0,0.0,1.58,2.91,37.45,79.17,21.65,2018-03-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.16,-7.49,9.14,0.0,1.34,3.11,47.04,71.68,21.46,2018-03-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
