nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,humidity,nasa_pres,solar_radiation,date,location_key,location_name,latitude,longitude,elevation_m
22.68,16.37,29.03,0.96,2.05,4.48,41.29,78.72,22.71,2002-07-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
22.46,17.36,28.78,4.53,1.85,4.28,43.6,78.65,24.94,2002-07-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
20.96,15.35,26.63,0.32,1.81,3.71,48.93,78.65,27.62,2002-07-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.07,16.26,27.42,0.14,1.54,3.51,42.52,78.78,26.1,2002-07-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.98,14.31,28.94,0.24,1.69,3.61,39.56,78.9,28.47,2002-08-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
23.33,16.01,30.51,0.0,1.87,4.12,35.02,78.81,28.5,2002-08-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
23.84,16.19,31.05,0.03,1.93,4.2,34.57,78.69,26.86,2002-08-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
23.12,17.45,29.5,1.82,2.01,4.45,37.96,78.72,22.52,2002-08-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
22.56,16.26,29.6,0.35,1.99,4.34,42.16,78.71,24.69,2002-08-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
22.93,16.37,29.96,0.22,1.93,4.22,44.23,78.68,19.03,2002-08-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
23.35,17.78,30.07,0.77,1.73,3.9,45.65,78.74,16.42,2002-08-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
23.96,17.39,31.04,0.01,1.84,3.96,41.17,78.68,11.4,2002-08-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
24.01,17.43,31.33,0.01,1.83,4.36,39.44,78.61,9.32,2002-08-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
24.44,17.98,31.59,0.0,1.93,4.52,37.75,78.52,25.02,2002-08-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
25.35,18.55,32.95,0.01,1.86,4.28,36.39,78.49,21.8,2002-08-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
24.64,17.99,32.02,0.06,2.0,4.78,38.23,78.47,21.04,2002-08-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
22.17,17.87,27.13,10.61,2.0,4.42,58.92,78.42,9.18,2002-08-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.02,15.43,21.42,7.52,3.32,5.71,84.17,78.43,10.34,2002-08-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.69,12.53,25.85,0.7,1.99,4.36,56.76,78.58,22.39,2002-08-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
20.56,14.05,28.11,0.0,1.69,3.79,43.87,78.55,26.53,2002-08-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.21,14.83,28.47,0.0,1.71,3.92,45.3,78.5,25.54,2002-08-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.46,15.39,27.94,3.7,1.66,3.81,51.11,78.65,21.57,2002-08-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.58,15.61,27.86,1.9,1.54,3.47,51.55,78.76,24.74,2002-08-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
22.34,15.32,29.85,0.0,1.8,4.02,43.11,78.63,25.86,2002-08-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.62,15.68,28.4,1.33,1.77,4.11,43.28,78.75,20.74,2002-08-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
20.38,15.91,26.07,2.71,1.71,3.6,54.66,79.02,8.89,2002-08-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
20.73,15.31,27.52,0.41,1.63,3.71,57.94,79.12,20.08,2002-08-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.19,16.47,27.45,1.19,1.6,3.76,62.42,79.25,18.48,2002-08-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.15,16.84,26.54,1.05,1.8,4.07,66.92,79.18,10.0,2002-08-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
20.84,16.49,26.26,0.57,1.77,3.95,71.16,79.11,18.02,2002-08-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.11,16.39,27.33,0.0,1.62,3.6,68.69,79.04,21.1,2002-08-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
22.09,16.25,29.36,0.0,1.79,4.33,57.85,79.02,22.51,2002-08-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
21.41,17.17,26.92,1.96,1.76,4.0,60.44,79.14,20.6,2002-08-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
20.4,15.92,26.2,0.72,1.82,4.16,67.66,79.16,17.32,2002-08-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
19.96,15.52,25.31,0.84,1.72,3.68,66.69,79.05,18.48,2002-08-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
19.73,15.51,25.19,2.46,1.76,3.94,62.96,79.08,16.99,2002-09-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.72,14.69,24.22,0.67,1.69,3.76,66.74,79.14,19.27,2002-09-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
16.9,13.52,22.04,0.04,1.33,3.92,69.81,79.01,23.46,2002-09-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.91,12.59,22.81,0.17,1.7,4.45,60.97,78.8,20.36,2002-09-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.18,11.78,23.51,0.03,1.52,3.57,48.54,78.93,24.23,2002-09-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.08,11.22,25.55,0.0,1.81,4.29,41.92,78.9,24.88,2002-09-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.48,11.19,26.29,0.0,1.85,4.33,37.98,78.89,24.9,2002-09-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.23,12.18,25.34,0.06,1.83,4.39,42.14,78.94,20.04,2002-09-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.23,12.26,21.99,1.48,1.52,3.36,50.24,78.97,19.45,2002-09-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.26,13.34,24.39,1.42,1.6,3.92,47.35,78.88,22.88,2002-09-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.31,11.54,23.62,0.34,1.65,3.63,48.73,79.03,18.5,2002-09-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.44,12.5,26.08,0.0,1.74,3.91,37.02,79.14,23.66,2002-09-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.37,11.41,26.19,0.19,1.83,4.38,33.79,79.17,21.14,2002-09-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.0,11.73,25.53,0.24,1.9,4.3,47.37,79.15,16.16,2002-09-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.69,11.66,26.36,0.0,1.83,4.38,47.05,79.08,23.08,2002-09-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.54,13.55,25.67,0.32,1.83,4.44,45.3,79.02,20.02,2002-09-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.25,11.5,24.47,0.21,1.84,4.56,46.23,78.93,20.93,2002-09-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.94,12.17,21.05,0.4,1.55,3.58,55.99,79.17,15.63,2002-09-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.97,11.78,21.3,0.09,1.59,3.53,56.87,79.41,21.61,2002-09-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.09,9.89,25.06,0.0,1.78,4.26,43.81,79.4,22.94,2002-09-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.88,11.24,27.77,0.0,1.71,4.12,27.48,79.32,22.72,2002-09-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
18.64,12.06,26.87,0.0,1.86,4.32,19.21,79.19,22.96,2002-09-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.22,10.12,25.17,0.0,1.81,4.13,23.61,79.11,17.86,2002-09-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
16.35,9.69,23.68,0.05,1.81,4.16,28.52,78.93,20.37,2002-09-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.51,8.33,23.25,0.52,1.61,3.7,33.29,79.09,18.25,2002-09-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.86,8.68,23.53,0.07,1.61,3.62,32.03,79.22,21.38,2002-09-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.52,8.77,23.19,0.01,1.76,3.69,34.63,79.16,20.14,2002-09-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.79,9.05,23.38,0.0,1.67,3.8,37.09,79.28,20.77,2002-09-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.67,9.75,23.42,0.0,1.68,3.64,36.93,79.32,20.17,2002-09-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.92,8.52,22.32,0.0,1.54,2.99,37.87,79.35,21.17,2002-09-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
16.07,8.14,24.41,0.0,1.66,3.76,28.54,79.41,21.32,2002-10-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.14,9.76,25.61,0.0,1.74,3.93,21.96,79.39,21.61,2002-10-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
16.95,9.75,25.28,0.0,1.79,4.07,20.59,79.27,21.22,2002-10-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.17,9.37,26.42,0.0,1.85,4.44,19.46,79.32,20.91,2002-10-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
17.02,10.34,25.43,0.0,1.83,4.36,16.5,79.35,20.72,2002-10-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
16.27,9.47,25.2,0.0,1.93,4.51,20.26,79.48,20.33,2002-10-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.99,8.7,25.03,0.0,1.74,4.06,21.18,79.5,20.5,2002-10-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
15.71,9.06,23.91,0.0,1.72,3.82,25.37,79.58,19.54,2002-10-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
16.63,9.3,25.87,0.02,1.63,3.67,21.98,79.56,19.61,2002-10-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
16.18,10.32,24.36,0.0,1.69,3.96,26.8,79.58,18.92,2002-10-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.82,9.58,22.04,0.0,1.65,3.8,32.76,79.37,16.76,2002-10-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.29,9.24,21.71,0.14,1.56,3.6,34.53,79.08,14.14,2002-10-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.67,8.54,19.24,4.16,1.44,2.93,49.7,79.25,11.4,2002-10-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.52,8.23,21.26,0.0,1.51,3.69,43.63,79.28,19.22,2002-10-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.46,7.72,20.8,0.0,1.55,3.59,48.92,79.34,18.56,2002-10-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.7,8.83,18.99,0.2,1.38,3.02,52.95,79.29,17.66,2002-10-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.25,8.69,18.7,0.09,1.44,3.11,53.88,79.19,18.21,2002-10-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.37,7.6,21.31,0.0,1.64,3.7,39.76,79.05,18.73,2002-10-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.2,7.54,21.23,0.0,1.71,3.96,36.61,79.02,16.65,2002-10-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.2,6.05,19.83,0.06,1.6,3.59,38.16,79.16,16.14,2002-10-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.65,5.6,19.07,0.59,1.3,2.41,39.62,79.32,9.87,2002-10-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.11,5.58,19.64,0.0,1.3,2.51,38.33,79.21,16.52,2002-10-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.63,7.34,19.49,0.0,1.5,3.56,37.11,79.15,17.47,2002-10-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.35,6.48,17.79,0.0,1.41,3.28,41.7,79.26,17.27,2002-10-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.86,5.78,19.81,0.0,1.47,3.22,35.97,79.4,17.37,2002-10-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.92,6.29,19.51,0.0,1.61,3.67,32.19,79.41,17.06,2002-10-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.93,6.63,19.54,0.0,1.58,3.57,29.95,79.26,17.2,2002-10-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.3,5.68,18.89,0.0,1.49,3.14,32.53,79.07,17.23,2002-10-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.0,5.58,18.01,0.0,1.45,2.98,34.89,79.11,16.54,2002-10-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.08,5.21,18.63,0.0,1.41,2.97,35.89,79.29,16.63,2002-10-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.25,5.5,18.83,0.0,1.51,3.39,35.86,79.39,16.57,2002-10-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.29,6.76,18.46,0.0,1.49,3.04,31.28,79.5,16.61,2002-11-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.44,6.55,19.14,0.0,1.63,3.48,23.53,79.52,16.42,2002-11-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.21,5.49,19.44,0.0,1.59,3.65,24.98,79.5,15.04,2002-11-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.48,6.6,16.55,0.0,1.35,2.93,28.89,79.49,13.4,2002-11-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.3,6.2,16.7,0.05,1.32,2.67,40.19,79.43,11.1,2002-11-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.05,5.69,16.01,0.2,1.14,2.09,50.39,79.41,13.27,2002-11-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.12,3.87,8.26,0.49,0.82,1.45,72.21,79.59,7.77,2002-11-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.85,4.04,13.57,0.11,1.33,2.58,59.11,79.57,11.41,2002-11-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.19,3.02,14.66,0.04,1.31,2.51,50.17,79.48,11.75,2002-11-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.6,4.45,10.71,0.11,1.29,2.89,64.6,79.44,8.65,2002-11-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.92,3.72,8.74,0.21,1.12,1.79,59.08,79.35,7.04,2002-11-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.3,2.98,8.37,0.23,0.87,1.99,65.38,79.19,9.35,2002-11-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.71,2.88,14.48,0.0,1.35,2.99,47.78,79.24,13.9,2002-11-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.38,4.5,17.25,0.01,1.31,2.51,29.22,79.17,14.69,2002-11-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.69,5.54,16.75,0.03,1.36,3.08,25.81,79.16,14.31,2002-11-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.16,3.62,15.75,0.0,1.27,2.48,35.89,79.45,13.99,2002-11-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.14,4.33,15.98,0.0,1.41,2.89,35.32,79.38,14.5,2002-11-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.2,4.1,14.29,0.71,1.33,3.16,38.52,79.32,12.58,2002-11-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.48,2.37,14.7,0.07,1.08,1.81,33.13,79.31,14.14,2002-11-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.57,0.84,17.68,0.0,1.35,2.23,12.09,79.32,14.65,2002-11-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.36,5.42,16.43,0.0,1.2,2.67,13.14,79.42,14.14,2002-11-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.45,3.15,16.31,0.0,1.4,2.72,16.73,79.44,13.95,2002-11-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.9,2.44,15.82,0.0,1.47,2.54,20.14,79.31,13.76,2002-11-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.81,2.72,15.3,0.0,1.3,1.95,20.41,79.26,13.88,2002-11-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.32,2.42,16.19,0.0,1.33,2.19,15.42,79.18,13.85,2002-11-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.55,3.52,16.19,0.0,1.33,2.48,14.33,79.21,13.57,2002-11-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.22,1.96,14.69,0.0,1.39,2.76,17.04,79.3,13.32,2002-11-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.64,2.67,13.12,0.01,1.36,2.7,18.57,79.42,12.84,2002-11-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.84,1.37,13.14,0.0,1.22,2.08,16.62,79.45,12.21,2002-11-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.22,2.03,10.1,0.0,1.03,2.28,25.44,79.15,10.18,2002-11-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.85,-0.96,11.93,0.0,1.25,2.22,31.85,79.33,12.73,2002-12-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.57,2.55,12.55,0.0,1.1,2.44,20.94,79.25,8.23,2002-12-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.57,0.57,9.04,0.16,1.27,2.93,33.94,79.18,6.63,2002-12-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.22,-2.48,3.86,1.98,1.1,2.89,74.73,79.05,4.79,2002-12-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.32,-3.83,5.13,0.57,1.28,3.05,59.51,79.04,9.98,2002-12-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.51,-4.8,8.07,0.0,1.33,2.21,34.78,79.31,12.83,2002-12-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.37,-3.29,10.34,0.0,1.39,2.43,19.64,79.37,12.78,2002-12-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.94,-2.83,8.41,0.0,1.34,1.98,18.53,79.46,10.52,2002-12-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.79,-3.14,12.21,0.0,1.35,2.28,16.14,79.56,11.92,2002-12-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.13,1.66,14.76,0.0,1.3,2.43,14.56,79.38,10.45,2002-12-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.49,2.42,11.26,0.0,1.16,1.84,27.21,79.49,7.25,2002-12-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.03,1.09,8.35,0.0,1.24,2.41,54.67,79.76,6.29,2002-12-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.6,1.2,8.07,0.06,0.98,2.07,77.75,79.81,2.76,2002-12-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.94,2.53,7.35,0.3,0.73,1.34,77.68,79.65,2.64,2002-12-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.17,2.6,10.61,0.04,0.81,1.32,65.28,79.48,10.85,2002-12-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.09,2.4,11.58,0.0,1.2,2.56,51.16,79.37,11.26,2002-12-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.05,0.42,9.21,0.0,1.08,2.13,61.53,79.27,11.55,2002-12-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.25,-0.46,8.18,0.31,1.08,2.32,59.19,79.03,9.28,2002-12-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.51,-1.1,5.68,1.84,1.25,3.37,88.41,78.76,3.65,2002-12-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.54,-1.66,3.59,1.88,0.85,1.83,92.78,78.93,4.65,2002-12-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.89,-2.32,10.49,0.0,1.35,2.09,46.59,79.1,11.5,2002-12-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.38,-1.33,11.2,0.01,1.18,1.81,32.27,79.08,10.79,2002-12-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.07,-1.05,7.04,4.04,0.93,1.48,46.68,79.06,5.63,2002-12-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.43,-2.38,2.85,8.68,0.97,1.93,87.2,78.99,1.71,2002-12-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.41,-2.58,4.41,0.98,1.01,1.97,77.66,79.09,8.57,2002-12-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.01,-3.43,3.29,2.12,0.81,1.49,77.27,79.16,6.69,2002-12-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.37,-5.33,6.34,0.0,1.29,1.82,58.68,79.13,11.98,2002-12-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.86,-5.7,6.53,0.0,1.23,2.15,45.56,79.01,12.63,2002-12-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.01,-6.36,6.35,0.0,1.47,2.25,42.75,78.97,12.41,2002-12-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.96,-5.33,4.93,0.0,1.18,1.95,43.81,79.02,12.2,2002-12-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.18,-6.78,8.78,0.0,1.3,2.85,34.24,79.0,12.93,2002-12-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.28,-4.83,8.45,0.0,1.31,1.95,28.66,79.22,12.8,2003-01-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.91,-5.19,9.4,0.0,1.32,2.47,29.17,79.29,13.05,2003-01-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.79,-4.01,7.58,0.0,1.13,1.81,31.88,79.47,12.38,2003-01-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.04,-4.97,11.01,0.0,1.4,2.63,30.73,79.43,12.65,2003-01-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.55,-2.38,11.68,0.0,1.41,2.56,27.87,79.31,12.8,2003-01-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.5,-1.39,8.29,0.0,1.16,2.14,30.95,79.28,11.6,2003-01-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.19,-3.21,8.14,0.0,1.3,2.56,37.15,79.35,12.92,2003-01-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.21,-5.81,8.16,0.0,1.51,2.56,34.51,79.24,12.78,2003-01-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.23,-3.03,4.33,0.0,1.05,1.44,35.16,79.28,12.19,2003-01-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.5,-5.99,8.43,0.0,1.36,2.67,35.58,79.52,13.42,2003-01-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.35,-2.94,9.5,0.0,1.34,2.28,28.54,79.34,13.18,2003-01-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.7,-1.7,8.6,0.0,1.07,2.13,35.22,79.4,13.25,2003-01-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.83,-4.2,10.03,0.0,1.51,2.53,34.51,79.55,13.3,2003-01-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.75,-0.67,12.01,0.0,1.32,2.16,32.0,79.52,11.13,2003-01-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.12,-0.27,11.78,0.0,1.34,2.52,36.22,79.59,11.34,2003-01-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.29,0.7,11.46,0.0,1.25,1.8,38.03,79.62,7.53,2003-01-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.07,0.35,10.43,0.0,1.28,2.46,42.77,79.63,7.32,2003-01-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.94,2.47,10.93,0.0,1.12,1.39,30.9,79.69,8.36,2003-01-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
